Variable,Min,Max,Mean,Shape,Graphs
variable_3352,2.0,2.0,2.0,"(1,)",graph
variable_3353,4.0,4.0,4.0,"(1,)",graph
variable_3354,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3355,-40522584.38708154,108276561.602299,1596141.0747468306,"(12, 12)",graph
variable_3356,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3357,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3358,2.0,2.0,2.0,"(1,)",graph
variable_3359,4.0,4.0,4.0,"(1,)",graph
variable_3360,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3361,-40522584.38708154,108276561.602299,1314734.238725431,"(12, 12)",graph
variable_3362,26000000000.0,26000000000.0,26000000000.0,"(1,)",graph
variable_3363,20359172.83215691,20359172.83215691,20359172.83215691,"(1,)",graph
variable_3364,10179586.416078456,10179586.416078456,10179586.416078456,"(1,)",graph
variable_3365,-40522584.38708154,108276561.602299,1385425.8110593094,"(12, 12)",graph
variable_3366,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_3367,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_3368,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3369,-40522584.38708154,108276561.602299,1760634.9257545087,"(12, 12)",graph
variable_3370,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_3371,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_3372,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3373,-40522584.38708154,108276561.602299,2135844.040449708,"(12, 12)",graph
variable_3374,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_3375,-0.003138451060936203,-0.003138451060936203,-0.003138451060936203,"(1,)",graph
variable_3376,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_3377,-216553123.204598,-216553123.204598,-216553123.204598,"(1,)",graph
variable_3378,-108276561.602299,-108276561.602299,-108276561.602299,"(1,)",graph
variable_3379,-108276561.602299,108276561.602299,1383923.4737670762,"(12, 12)",graph
variable_3380,-0.003138451060936203,-0.003138451060936203,-0.003138451060936203,"(1,)",graph
variable_3381,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_3382,-216553123.204598,-216553123.204598,-216553123.204598,"(1,)",graph
variable_3383,-108276561.602299,-108276561.602299,-108276561.602299,"(1,)",graph
variable_3384,-108276561.602299,108276561.602299,1383923.4737670762,"(12, 12)",graph
variable_3385,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_3386,-828000000000.0,-828000000000.0,-828000000000.0,"(1,)",graph
variable_3387,-324180675.0966523,-324180675.0966523,-324180675.0966523,"(1,)",graph
variable_3388,3.0,3.0,3.0,"(1,)",graph
variable_3389,8.0,8.0,8.0,"(1,)",graph
variable_3390,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3391,-108276561.602299,108276561.602299,1102516.6377456766,"(12, 12)",graph
variable_3392,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3393,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3394,2.0,2.0,2.0,"(1,)",graph
variable_3395,4.0,4.0,4.0,"(1,)",graph
variable_3396,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3397,-108276561.602299,108276561.602299,1383923.4737670762,"(12, 12)",graph
variable_3398,-828000000000.0,-828000000000.0,-828000000000.0,"(1,)",graph
variable_3399,-324180675.0966523,-324180675.0966523,-324180675.0966523,"(1,)",graph
variable_3400,3.0,3.0,3.0,"(1,)",graph
variable_3401,8.0,8.0,8.0,"(1,)",graph
variable_3402,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3403,-108276561.602299,108276561.602299,1102516.6377456768,"(12, 12)",graph
variable_3404,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3405,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3406,2.0,2.0,2.0,"(1,)",graph
variable_3407,4.0,4.0,4.0,"(1,)",graph
variable_3408,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3409,-108276561.602299,108276561.602299,821109.801724277,"(12, 12)",graph
variable_3410,-26000000000.0,-26000000000.0,-26000000000.0,"(1,)",graph
variable_3411,-20359172.83215691,-20359172.83215691,-20359172.83215691,"(1,)",graph
variable_3412,-10179586.416078456,-10179586.416078456,-10179586.416078456,"(1,)",graph
variable_3413,-108276561.602299,108276561.602299,750418.229390399,"(12, 12)",graph
variable_3414,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3415,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3416,2.0,2.0,2.0,"(1,)",graph
variable_3417,4.0,4.0,4.0,"(1,)",graph
variable_3418,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3419,-108276561.602299,108276561.602299,1031825.0654117984,"(12, 12)",graph
variable_3420,138000000000.0,138000000000.0,138000000000.0,"(1,)",graph
variable_3421,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3422,27015056.25805436,27015056.25805436,27015056.25805436,"(1,)",graph
variable_3423,-108276561.602299,108276561.602299,1219429.622759398,"(12, 12)",graph
variable_3424,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3425,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3426,2.0,2.0,2.0,"(1,)",graph
variable_3427,4.0,4.0,4.0,"(1,)",graph
variable_3428,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3429,-108276561.602299,108276561.602299,938022.7867379987,"(12, 12)",graph
variable_3430,138000000000.0,138000000000.0,138000000000.0,"(1,)",graph
variable_3431,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3432,27015056.25805436,27015056.25805436,27015056.25805436,"(1,)",graph
variable_3433,-108276561.602299,108276561.602299,1125627.3440855984,"(12, 12)",graph
variable_3434,-0.003138451060936203,-0.003138451060936203,-0.003138451060936203,"(1,)",graph
variable_3435,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_3436,-216553123.204598,-216553123.204598,-216553123.204598,"(1,)",graph
variable_3437,-108276561.602299,-108276561.602299,-108276561.602299,"(1,)",graph
variable_3438,-108276561.602299,108276561.602299,373706.7774029664,"(12, 12)",graph
variable_3439,-828000000000.0,-828000000000.0,-828000000000.0,"(1,)",graph
variable_3440,-324180675.0966523,-324180675.0966523,-324180675.0966523,"(1,)",graph
variable_3441,3.0,3.0,3.0,"(1,)",graph
variable_3442,8.0,8.0,8.0,"(1,)",graph
variable_3443,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3444,-108276561.602299,108276561.602299,92299.94138156685,"(12, 12)",graph
variable_3445,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3446,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3447,2.0,2.0,2.0,"(1,)",graph
variable_3448,4.0,4.0,4.0,"(1,)",graph
variable_3449,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3450,-108276561.602299,108276561.602299,-189106.8946398327,"(12, 12)",graph
variable_3451,-828000000000.0,-828000000000.0,-828000000000.0,"(1,)",graph
variable_3452,-324180675.0966523,-324180675.0966523,-324180675.0966523,"(1,)",graph
variable_3453,3.0,3.0,3.0,"(1,)",graph
variable_3454,8.0,8.0,8.0,"(1,)",graph
variable_3455,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3456,-108276561.602299,108276561.602299,-470513.73066123226,"(12, 12)",graph
variable_3457,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3458,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3459,2.0,2.0,2.0,"(1,)",graph
variable_3460,4.0,4.0,4.0,"(1,)",graph
variable_3461,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3462,-108276561.602299,108276561.602299,-189106.8946398327,"(12, 12)",graph
variable_3463,-26000000000.0,-26000000000.0,-26000000000.0,"(1,)",graph
variable_3464,-20359172.83215691,-20359172.83215691,-20359172.83215691,"(1,)",graph
variable_3465,-10179586.416078456,-10179586.416078456,-10179586.416078456,"(1,)",graph
variable_3466,-108276561.602299,108276561.602299,-259798.4669737108,"(12, 12)",graph
variable_3467,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3468,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3469,2.0,2.0,2.0,"(1,)",graph
variable_3470,4.0,4.0,4.0,"(1,)",graph
variable_3471,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3472,-108276561.602299,108276561.602299,-541205.3029951104,"(12, 12)",graph
variable_3473,138000000000.0,138000000000.0,138000000000.0,"(1,)",graph
variable_3474,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3475,27015056.25805436,27015056.25805436,27015056.25805436,"(1,)",graph
variable_3476,-108276561.602299,108276561.602299,-353600.7456475105,"(12, 12)",graph
variable_3477,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3478,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3479,2.0,2.0,2.0,"(1,)",graph
variable_3480,4.0,4.0,4.0,"(1,)",graph
variable_3481,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3482,-108276561.602299,108276561.602299,-72193.90962611098,"(12, 12)",graph
variable_3483,138000000000.0,138000000000.0,138000000000.0,"(1,)",graph
variable_3484,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3485,27015056.25805436,27015056.25805436,27015056.25805436,"(1,)",graph
variable_3486,-108276561.602299,108276561.602299,115410.64772148844,"(12, 12)",graph
variable_3487,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_3488,216553123.204598,216553123.204598,216553123.204598,"(1,)",graph
variable_3489,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_3490,-108276561.602299,108276561.602299,867331.2144041205,"(12, 12)",graph
variable_3491,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_3492,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_3493,3.0,3.0,3.0,"(1,)",graph
variable_3494,8.0,8.0,8.0,"(1,)",graph
variable_3495,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3496,-108276561.602299,108276561.602299,1148738.0504255202,"(12, 12)",graph
variable_3497,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3498,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3499,2.0,2.0,2.0,"(1,)",graph
variable_3500,4.0,4.0,4.0,"(1,)",graph
variable_3501,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3502,-108276561.602299,108276561.602299,867331.2144041206,"(12, 12)",graph
variable_3503,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3504,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3505,2.0,2.0,2.0,"(1,)",graph
variable_3506,4.0,4.0,4.0,"(1,)",graph
variable_3507,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3508,-108276561.602299,108276561.602299,585924.3783827208,"(12, 12)",graph
variable_3509,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_3510,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_3511,3.0,3.0,3.0,"(1,)",graph
variable_3512,8.0,8.0,8.0,"(1,)",graph
variable_3513,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3514,-108276561.602299,108276561.602299,867331.2144041206,"(12, 12)",graph
variable_3515,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3516,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3517,2.0,2.0,2.0,"(1,)",graph
variable_3518,4.0,4.0,4.0,"(1,)",graph
variable_3519,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3520,-108276561.602299,108276561.602299,1148738.05042552,"(12, 12)",graph
variable_3521,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3522,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3523,2.0,2.0,2.0,"(1,)",graph
variable_3524,4.0,4.0,4.0,"(1,)",graph
variable_3525,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3526,-108276561.602299,108276561.602299,1430144.8864469198,"(12, 12)",graph
variable_3527,26000000000.0,26000000000.0,26000000000.0,"(1,)",graph
variable_3528,20359172.83215691,20359172.83215691,20359172.83215691,"(1,)",graph
variable_3529,10179586.416078456,10179586.416078456,10179586.416078456,"(1,)",graph
variable_3530,-108276561.602299,108276561.602299,1500836.4587807977,"(12, 12)",graph
variable_3531,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_3532,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_3533,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3534,-108276561.602299,108276561.602299,1876045.573475997,"(12, 12)",graph
variable_3535,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_3536,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_3537,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3538,-108276561.602299,108276561.602299,2251254.6881711967,"(12, 12)",graph
variable_3539,-108276561.602299,108276561.602299,1463315.5473112778,"(20, 12, 12)",graph
variable_3540,0.0,6.0,2.0,"(3,)","graph,sub"
variable_3541,0.0,4.0,1.3333333333333333,"(3,)","graph,sub"
variable_3542,0.0,2.0,0.6666666666666666,"(3,)","graph,sub"
variable_3543,2.0,2.0,2.0,"(1,)",graph
variable_3544,0.0,1.0,0.3333333333333333,"(3,)",graph
variable_3545,0.0,0.0,0.0,"(1,)",graph
variable_3546,1.0,1.0,1.0,"(1,)",graph
variable_3547,0.0,0.0,0.0,"(1,)",graph
variable_3548,2.0,2.0,2.0,"(1,)",graph
variable_3549,0.0,0.0,0.0,"(1,)",graph
variable_3550,2.0,2.0,2.0,"(1,)",graph
variable_3551,1.0,1.0,1.0,"(1,)",graph
variable_3552,1.0,1.0,1.0,"(1,)",graph
variable_3553,0.5,0.5,0.5,"(1,)",graph
variable_3554,1.0,1.0,1.0,"(1,)",graph
variable_3555,0.0,0.0,0.0,"(3, 3)",graph
variable_3556,0.0,0.0,0.0,"(3, 3)",graph
variable_3557,0.0,1.0,0.6666666666666666,"(3, 3)",graph
variable_3558,0.0,1.0,0.3333333333333333,"(3, 3)",graph
variable_3559,-1.0,-1.0,-1.0,"(1,)",graph
variable_3560,-1.0,-1.0,-1.0,"(1,)",graph
variable_3561,-1.0,0.0,-0.6666666666666666,"(3, 3)",graph
variable_3562,0.0,0.0,0.0,"(1,)",graph
variable_3563,-1.0,0.0,-0.3333333333333333,"(3, 3)",graph
variable_3564,-0.0,-0.0,0.0,"(1,)",graph
variable_3565,-0.0,-0.0,0.0,"(1,)",graph
variable_3566,-0.0,-0.0,0.0,"(1,)",graph
variable_3567,-0.0,-0.0,0.0,"(3, 3)",graph
variable_3568,-1.0,-1.0,-1.0,"(1,)",graph
variable_3569,-0.0,-0.0,0.0,"(1,)",graph
variable_3570,-0.0,-0.0,0.0,"(1,)",graph
variable_3571,-0.0,-0.0,0.0,"(3, 3)",graph
variable_3572,-0.0,1.0,0.3333333333333333,"(3, 3)",graph
variable_3573,0.0,0.0,0.0,"(12, 12)",graph
variable_3574,0.0,1.0,0.020833333333333332,"(12, 12)",graph
variable_3575,0.0,1.0,0.041666666666666664,"(12, 12)",graph
variable_3576,0.0,1.0,0.0625,"(12, 12)",graph
variable_3577,0.0,1.0,0.08333333333333333,"(12, 12)",graph
variable_3578,0.0,1.0,0.05416666666666667,"(20, 12, 12)",graph
variable_3579,0.0,1.0,0.08333333333333333,"(12, 12)",graph
variable_3580,-40522584.38708154,54030112.51610872,3376882.032256795,"(12, 12)",graph
variable_3581,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_3582,-40522584.38708154,54030112.51610872,6584919.962900751,"(20, 12, 12)",graph
variable_3583,0.0,8.0,2.6666666666666665,"(3,)","graph,sub"
variable_3584,0.0,6.0,2.0,"(3,)","graph,sub"
variable_3585,0.0,2.0,0.6666666666666666,"(3,)","graph,sub,norm"
variable_3586,2.0,2.0,2.0,"(1,)","graph,norm"
variable_3587,0.003138451060936203,0.003138451060936203,0.003138451060936203,"(1,)",graph
variable_3588,0.00039152255446455597,0.00039152255446455597,0.00039152255446455597,"(1,)",graph
variable_3589,0.00039152255446455597,0.00039152255446455597,0.00039152255446455597,"(1,)",graph
variable_3590,0.0007830451089291119,0.0007830451089291119,0.0007830451089291119,"(1,)",graph
variable_3591,0.0,0.0,0.0,"(12, 12)",graph
variable_3592,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_3593,216553123.204598,216553123.204598,216553123.204598,"(1,)",graph
variable_3594,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_3595,0.0,108276561.602299,751920.566682632,"(12, 12)",graph
variable_3596,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_3597,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_3598,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_3599,3.0,3.0,3.0,"(1,)",graph
variable_3600,8.0,8.0,8.0,"(1,)",graph
variable_3601,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3602,0.0,108276561.602299,1033327.4027040316,"(12, 12)",graph
variable_3603,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3604,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3605,2.0,2.0,2.0,"(1,)",graph
variable_3606,4.0,4.0,4.0,"(1,)",graph
variable_3607,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3608,0.0,108276561.602299,1314734.238725431,"(12, 12)",graph
variable_3609,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3610,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3611,2.0,2.0,2.0,"(1,)",graph
variable_3612,4.0,4.0,4.0,"(1,)",graph
variable_3613,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3614,0.0,108276561.602299,1596141.0747468306,"(12, 12)",graph
variable_3615,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_3616,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_3617,3.0,3.0,3.0,"(1,)",graph
variable_3618,8.0,8.0,8.0,"(1,)",graph
variable_3619,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3620,0.0,108276561.602299,1877547.9107682304,"(12, 12)",graph
variable_3621,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3622,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3623,2.0,2.0,2.0,"(1,)",graph
variable_3624,4.0,4.0,4.0,"(1,)",graph
variable_3625,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3626,-40522584.38708154,108276561.602299,1596141.0747468306,"(12, 12)",graph
variable_3627,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3628,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3629,2.0,2.0,2.0,"(1,)",graph
variable_3630,4.0,4.0,4.0,"(1,)",graph
